# Dataset for pandas demo
Symbol	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45
C1orf135	11.22728399	10.70815662	10.57669274	10.30381408	10.46020661	10.33535515	10.14612514	10.10825387	10.09305474	10.17006567	10.02771268	9.876021568	9.605260422	9.800586118	9.786318823	9.835788822
C1orf155	9.971333699	10.08656043	10.18790129	9.899388773	9.717578441	9.473511346	9.428876644	9.125755741	9.420724691	9.459758589	9.38891928	9.023070183	8.644635723	8.745341125	8.679188556	8.746242839
C1orf33	11.92845454	11.84362539	11.35805431	10.6199693	11.12839447	11.01677969	10.86349765	10.85135731	10.43835702	10.50680115	10.54290945	10.38744689	10.27695351	10.59316822	10.47359923	10.67547929
C1orf41	12.60430651	12.66499073	12.75494804	12.68392298	11.88686974	11.92987559	11.84889067	12.00132332	11.93549198	11.93773666	11.85384766	11.83422944	11.76673787	11.94288829	11.80282862	12.06104734
C1orf56	9.146793143	8.627319946	9.094349382	9.427433059	9.427734197	9.277183284	9.5874152	9.690631903	9.623390885	9.615003934	9.528399031	9.91027407	9.67625559	9.624344705	9.634087195	9.648652785
C1orf66	10.62370422	10.68612564	10.89609553	11.27199646	11.46214538	11.53363945	11.23126201	11.35609919	11.4759603	11.34881256	11.43438103	11.40229734	11.54867278	11.58546859	11.72256575	11.29896649
C20orf102	9.511434489	9.653977387	9.568843107	9.289321124	9.594103063	9.795143848	9.461361969	9.488404969	10.29188205	10.23840676	10.44451626	10.32324031	10.53319739	10.8517529	10.75820267	10.48225515
C20orf108	11.32589739	11.498854	11.81336101	11.83361734	11.84047758	12.12940929	12.29138604	12.31071279	12.06606293	12.2471896	12.17177082	12.13686272	12.14141728	12.2325353	12.23613468	11.9810847
C20orf114	7.752584624	8.097697193	7.940086389	7.914467729	7.802889056	7.998739665	8.11440004	7.981068008	8.351958695	8.425429767	8.7149603	8.637016056	8.758657016	8.788213709	8.897267671	8.701899568
C20orf129	11.93035627	11.93287461	11.74415196	11.88993556	11.87507709	11.67559218	11.66501969	11.36143628	11.63319696	11.52012508	11.35457924	10.93980032	9.858641491	9.753823413	9.663807015	9.564837372
C20orf142	8.782685037	8.791753721	8.572694065	8.339600211	8.096771704	8.243647419	8.121638172	8.055042561	7.987594475	8.138568724	8.067222467	8.086943898	8.135941574	8.169477856	8.17640795	8.185322221
C20orf172	10.7221161	10.80428031	11.21740219	10.8236864	10.37044269	10.40886264	10.21095662	10.21379995	10.23198399	10.11051166	9.973212236	9.915957858	9.924299172	9.744746004	9.812773078	9.720161015
C20orf191	10.77675845	10.75207414	11.11706116	11.49095978	11.28075551	11.27689239	11.47530748	11.44078385	11.62372455	11.49277888	11.44725597	11.57263992	11.4394608	11.50014476	11.38375916	11.53530833
C20orf27	11.75853142	11.75583613	11.74992767	11.53938319	11.11444987	11.12760354	11.00697323	11.05665043	10.76158742	10.87145969	10.77185825	10.70815662	10.66837606	10.65317022	10.69606678	11.21208578
C20orf42	8.737813947	8.714259248	8.431418915	8.234013705	8.248978559	8.175580573	8.139426022	8.020339514	7.840776439	7.928367662	7.890403667	8.050711484	7.535571254	7.716380129	7.573875815	7.652882572
C20orf54	9.095498763	8.850606541	8.830311079	9.347188364	9.488404969	9.482257038	9.566019995	9.76580869	9.563720737	9.743193584	9.667911229	9.64632707	9.615358178	9.721622406	9.688412909	9.478760602
C21orf119	9.880411629	10.31959538	10.38891712	10.63953525	10.69722274	10.77579509	10.72453291	10.7682948	10.73619649	10.98630107	10.87041426	10.90974864	10.7025736	11.01885109	10.91614691	10.88551962
C22orf18	11.74211739	12.01500314	12.19189205	11.90450779	10.24863235	10.06413719	9.786090382	9.713316067	10.56723441	10.27049577	10.04879686	9.953579094	9.291081773	9.193867266	9.137995467	8.978650281
C2orf17	10.18476602	10.5085634	10.85956665	10.8893718	11.10552781	11.22341201	10.96050293	10.91859777	10.84908616	10.81882686	10.93325244	10.87790839	10.93142473	11.08712819	11.03678684	11.03905094
C2orf4	10.52839927	10.51290979	10.44806009	10.44369762	9.861920118	9.826906741	10.02300244	10.01701621	9.917148848	10.01048768	9.978239977	9.781425123	9.825130773	9.99544337	9.890999796	10.11498544
C3orf26	12.67814576	12.69295684	12.5128479	11.99021901	11.54655022	11.47103896	11.53677765	11.58730735	11.30829245	11.40409381	11.28302097	11.29503718	11.07962581	11.05417653	11.08452152	11.37673896
C3orf37	12.51112414	12.60713506	12.44410287	12.43354092	12.0039966	11.9087798	11.79906284	11.97471536	12.05608738	11.95645525	11.96045158	11.98519912	11.93845983	11.95883203	12.10641346	12.43631857
C4orf14	11.97156077	12.25319036	12.35845217	12.56917345	12.65970403	12.94442952	12.83143504	12.74545799	12.93407647	13.0487664	12.89397918	12.85472542	12.97991617	13.04523226	12.96414536	12.7924765
C4orf34	12.52338961	12.82619813	13.20301658	13.19557357	13.21368448	13.51492087	13.26422056	13.27287127	13.42755962	13.12538121	13.26236454	13.37462988	13.24217445	13.22443575	13.24951674	13.54029857
C5orf13	9.997530219	10.13706723	9.825130773	9.700924107	9.500619609	9.143447452	9.27080866	9.311502658	9.298791785	9.217342024	9.264191829	9.007914054	9.221467441	8.981700444	9.180107702	8.885908159
C6orf108	12.9508248	13.04210304	13.00039108	12.88464769	12.55500974	12.50421202	12.13857253	12.30130438	12.29197288	12.12940929	12.21825262	12.29364438	12.2662105	12.19189205	12.33235181	12.4201809
C6orf125	13.99384365	13.99970355	14.0044426	13.80818079	13.64293102	13.51984356	13.34629608	13.4210682	13.23047864	13.18947591	13.16744577	13.26132957	13.12017141	13.12817467	13.14965162	12.93224059
C6orf129	12.07346632	12.02486624	11.83854018	11.6498007	11.74415196	11.68098949	11.36512366	11.37070457	11.21505956	11.21299018	11.1679293	11.209356	10.99652425	11.09924545	10.99503817	11.22563564
C6orf173	12.01196127	11.95645525	11.98825156	11.81078678	11.47172501	11.3345094	11.20002721	11.15120261	11.28385969	11.26370157	10.75984522	10.81425071	9.986768063	10.14218473	9.977080346	9.887746812
C6orf199	9.258849776	9.265890635	9.323907523	9.512606351	9.938713199	9.76933611	10.02601242	9.786318823	10.0098026	9.964539212	9.957121349	9.863658187	9.859632044	9.896448096	9.929332633	9.636330692
C6orf85	10.13168786	10.26138334	10.23604872	10.70298826	10.86977943	11.11884963	10.78453672	10.97782589	10.94511258	10.8539565	10.6899052	10.94511258	11.04033224	11.08631754	10.89093221	10.78739533
C7orf24	14.25742568	14.4007247	14.36675352	14.27833573	13.68564415	13.66909552	13.79946334	13.8491332	13.62407909	13.50566635	13.48394667	13.55750556	13.46911464	13.46598209	13.40840251	12.93330734
C8orf40	10.60206681	10.62430725	10.84844904	11.02847174	10.77285245	10.84632909	11.01479452	11.03635435	11.40916492	11.71101154	11.56744388	11.38826404	11.47103896	11.65024845	11.60575203	11.53590833
C9orf111	8.164884731	7.919326671	8.201275827	8.349591835	8.876415294	9.004439606	9.03564567	9.339827533	9.868194544	9.705859006	9.748809993	10.41562344	10.51320612	10.37773768	10.47841281	10.78622964
C9orf132	10.07884488	10.03857157	10.23248143	10.61102434	10.74543016	10.96143704	10.72154625	10.77085528	10.93297192	10.7291367	10.94543336	10.97356556	11.17848634	11.19541233	11.24521964	10.92642217
C9orf84	8.642082535	8.839644392	8.792250368	8.550869128	7.98898686	8.148704576	8.084120316	8.025048673	7.99723959	7.978411928	7.714342721	7.833979976	7.524468906	7.70374056	7.533936904	7.721956002
C9orf95	9.788517618	9.837798588	10.05489516	10.51320612	10.83100403	10.8659166	10.70705305	10.75207414	10.83294797	10.89463293	10.78982151	10.87858663	10.7658869	10.92420885	10.79290571	11.19461049
CACYBP	12.30520521	12.35717766	12.02689735	11.66039575	11.88326844	11.74911612	11.71624194	11.79943206	11.47161877	11.30666824	11.54293229	11.60872851	11.57231531	11.55391471	11.63881485	11.71624194
CALCOCO1	8.186692304	8.170582718	8.566164277	8.879262563	9.182296026	9.169853377	8.854131445	9.206592933	9.271835534	9.437310604	9.318427739	9.395983699	9.320640873	9.437036299	9.516082236	8.866617401
CALML5	14.38734687	14.30486638	14.09548354	14.19650666	14.76282072	14.96504087	14.95365765	15.05552207	14.89401605	14.93214295	15.28618732	15.22139538	15.30957001	15.39482302	15.27614763	15.30957001
CAMK2B	8.693686995	8.73930025	8.374138137	8.501862865	8.053268432	8.241210608	8.027922896	7.827669095	8.072517696	8.139107393	7.881748688	8.081193231	8.027135434	7.823669687	8.146036879	7.974910185
CAMK2G	10.24976894	10.32138748	10.69488872	10.78594117	10.85553986	10.83821492	10.81697488	10.83782444	11.1323139	11.10761861	11.13331144	11.11612749	11.25972148	11.26914347	11.37086637	11.42878091
CAMP	9.722545606	9.753823413	9.741813231	9.76933611	10.07768404	9.894452498	9.746657854	9.693635052	8.789130099	8.899289671	8.536010751	8.686875735	8.708087851	8.799570617	8.541535409	8.745969673
CAPN5	7.884577299	7.959355592	8.375337671	8.476479128	8.415327536	8.548134127	8.343205875	8.446990381	8.926606199	8.984480339	8.869426297	8.925119624	9.004045053	9.009552088	9.054947749	9.285041716
CAPN9	7.885875853	7.728886994	7.628602802	7.816315672	8.124937134	8.257048675	8.112315911	8.229473006	8.429843089	8.405457783	8.430315538	8.492496429	8.114837545	8.337442791	8.309345401	8.250613024
CARD10	10.93467984	10.4400955	10.01218896	9.770583474	9.76933611	9.769523963	9.799967103	9.709990111	9.751288873	9.692740406	9.829981748	9.761259196	9.942263212	9.975272328	9.939693243	9.751684452
CAV1	12.34990802	12.58087112	12.5018211	12.4486763	11.77039714	11.62487269	11.67392599	11.65731025	11.96452096	12.03031134	11.80619278	11.59645493	11.46214538	11.33680172	11.40702469	11.29234557
CBLN1	10.05988326	10.1808401	10.00247909	9.697563405	8.881241311	8.775255434	8.816321122	8.847169487	8.68357681	9.050205098	8.696599792	8.902465236	8.688555217	8.748681412	8.732880572	8.635259719
CBX5	11.27051481	11.2098687	11.03344003	11.02059916	10.7025736	10.53915998	10.51024343	10.41836239	10.28083801	10.20863435	10.16385952	10.20916144	9.8841293	10.03651117	9.978580399	9.711412056
CBX7	9.160730232	9.118268929	9.805950624	10.12953857	10.13794033	10.19529053	10.18974279	10.16849513	10.03926306	10.13928203	10.15294608	10.26569219	10.22561323	10.41609672	10.23457778	10.55140611
CCDC28A	10.26138334	11.16433036	11.8202605	12.11941857	11.64446673	11.61490165	11.76065638	11.9251547	12.17177082	12.36152173	12.37942169	12.31374994	12.41809065	12.31157711	12.31698711	12.5845122
CCDC28B	8.909365775	9.166912289	9.21707204	8.930567455	8.450672664	8.463625373	8.278637715	8.35780872	8.27779617	8.45462616	8.448727076	8.141639902	8.266130367	8.246606621	8.071493186	8.384791048
CCDC34	11.27384741	11.441774	11.67999276	11.55218314	10.84999038	10.53371796	10.44048473	10.41778304	10.76975304	10.5804522	10.34489097	10.05640986	9.383678672	9.37727163	9.310170681	9.399039829
CCDC5	10.36493771	10.54669677	10.56850398	10.51753912	10.01616647	9.863658187	9.742436599	9.813764864	9.744309728	9.794349424	9.792280609	9.823005112	9.843374957	9.773773666	9.716262977	9.91969534
CCDC53	11.76387731	11.72328844	11.97975155	12.28961843	12.09911729	12.27549009	12.27240796	12.30344903	12.62093054	12.59434078	12.45665168	12.55753527	12.35083531	12.52873636	12.22628965	12.15909312
CCL2	12.61908478	10.09134684	9.562716624	8.840071678	9.008635204	8.701371969	8.561565901	8.548134127	8.454426674	8.483173818	8.257832074	8.184132433	8.188751244	8.304568311	8.349591835	7.823146732
CCNA2	12.03407005	12.02687549	12.07689509	11.97471536	11.25267362	11.05456482	11.01526138	10.72154625	11.40033976	11.12700032	10.85221443	10.65361495	9.674830657	9.515735021	9.410855622	9.318427739
CCNB1	10.90331104	10.86462935	10.49937559	10.60539264	10.66432597	10.82413299	10.79752847	10.65633537	10.89407931	10.68040274	10.58398802	10.19244683	9.147163768	8.979363219	8.99180769	8.794293616
CCNB2	13.9869647	13.88146735	13.99635957	14.15920141	14.08068085	13.99826405	13.91007591	13.66786307	13.95907773	13.89631873	13.62549787	13.40451667	11.9569229	11.89749128	11.91549162	11.72416811
CCNE1	11.66501969	11.35000376	10.98216191	10.51865213	9.232716547	9.507178108	9.376574096	9.502144257	9.495481218	9.67057117	9.606327811	9.341964036	9.400952643	9.559485922	9.560880132	9.392143802
CCNE2	12.17177082	12.23769637	11.91819376	11.24800924	9.930848269	9.899842352	10.00106012	9.934961197	9.821449031	9.924299172	9.731929724	9.566389347	9.682913917	9.902457977	9.795783827	9.556199433
CCNF	12.17032165	11.88587095	11.83193223	12.28474546	11.74824882	11.48751394	11.26225545	11.08117192	11.3714259	11.10666687	11.02630694	10.9009975	10.38973771	10.07563264	10.31060252	10.22016833
CCPG1	10.01048768	10.21635391	10.28083801	10.45601051	10.77579509	11.08514676	11.02455605	11.12760354	10.99695071	11.20591179	11.14751622	11.44669425	11.58546859	11.5867955	11.52732057	12.01272546
CD44	11.1300534	11.31722316	11.37068594	11.30366311	10.90828935	11.03651093	10.98495269	11.03365042	10.47896928	10.39789108	10.27555568	10.30736776	10.21029895	10.38781306	10.24571027	10.17794188
CD55	11.29503718	11.62723228	11.52061325	11.87636399	11.8578478	12.06667763	11.68907281	11.75266932	12.24869636	12.42332639	12.3264496	12.24342095	12.2887163	12.55382417	12.1597479	11.99324402
CD6	8.762916923	8.707367997	8.774958823	8.082339654	7.812962189	7.837257084	7.901559244	7.900573921	7.884910295	7.778453892	7.852174526	7.884123311	7.772595369	7.779974331	7.874565819	7.849288678
CD74	8.740363577	8.999607366	9.093671867	9.016416588	9.468874961	9.516712909	9.611535847	9.717327442	9.295622353	9.405084951	9.492734984	9.614660688	9.375855976	9.43788412	9.382986888	8.80841697
CD82	12.29346731	12.51002577	12.70472819	12.57588558	12.61008289	12.87990148	13.11346058	12.83666798	13.20653742	13.02169829	13.28533816	13.45814951	13.50059241	13.47506358	13.66486837	13.71989928
CDC2	11.68660858	11.68289911	11.67469815	11.6837384	11.01438227	10.86140877	10.86374612	10.77605994	10.7233192	10.634148	10.45270366	10.2202366	9.40084513	9.402799634	9.39320079	9.388476208
CDC20	14.30257043	14.26876058	13.96093515	13.93630539	14.43443303	14.13888829	13.99236641	13.78703712	14.09922697	13.94507706	13.72940237	13.60698744	11.98907428	11.81465728	11.82169965	12.00581569
CDC25A	10.31438751	9.957121349	9.408706778	9.068603231	8.692430611	8.686559404	8.459490603	8.422729286	8.306299395	8.562626968	8.514677579	8.392710906	8.306975967	8.491805863	8.345499376	8.295990787
CDC25B	13.22131437	13.11087183	12.9419023	13.22981252	13.34629608	13.35531533	13.00915818	12.93674421	13.1368329	13.0802696	12.8358623	12.71940962	11.68453074	11.69067993	11.67622142	11.43540146
CDC25C	10.71910066	11.01916013	11.55436828	11.76217775	11.08834555	10.89997702	10.74280425	10.5487208	11.15963356	10.98983864	10.6384724	10.42292549	9.11828752	9.128718898	8.999034494	8.931536668
CDC2L6	10.24412912	10.43972628	10.98873454	11.4520564	11.43482346	11.42026618	11.40645503	11.4489684	11.61257236	11.61102664	11.60575203	11.61743174	11.60112921	11.49820448	11.57580604	11.93773666
CDC42EP5	11.96893448	12.05308455	12.14696758	12.11382468	12.11445321	12.36913033	12.47444422	12.67624926	12.37942169	12.53008625	12.50839376	12.72060843	12.88344312	13.00304725	12.92594354	13.09635701
CDC45L	12.45574865	12.52819233	12.42284706	12.12234406	10.28443413	10.02156159	9.921820507	9.777084071	10.44200606	10.35479506	10.01373223	9.700412371	9.406925757	9.383270714	9.287997044	9.423108881
CDC7	10.11956618	10.02694304	9.59605956	9.631657927	9.01255286	8.862200361	9.059828692	8.967992089	8.907999216	8.902779063	8.903131207	8.764199362	8.950778641	8.695493129	8.567031891	8.738387872
CDC91L1	12.46729063	12.5394617	12.35783887	11.88129073	11.43540146	11.27792599	11.24800924	11.20758634	11.14618998	11.00930856	11.09720291	10.95772718	11.0254574	10.99741052	10.87003213	11.26512731
CDCA2	9.210061391	9.20704079	9.062080062	9.166257572	8.928618056	8.782197469	8.503975902	8.565615702	8.639531937	8.661176536	8.562354066	8.513238192	7.996101595	7.801086591	7.9469984	7.93700927
CDCA3	11.53826044	11.57710638	11.41013195	11.50482807	11.0788835	10.60901467	10.04546123	9.752693857	10.87309416	10.22965303	10.25526442	9.882397441	9.073868264	8.917557996	8.911097678	8.325278739
CDCA5	13.70590632	13.84444194	13.9656476	13.99970355	13.16900172	13.00039108	12.72587212	12.53495835	12.97846305	12.82290943	12.5316737	12.4189514	11.53799055	11.47795382	11.2646336	11.16017601
CDCA7	13.02720738	12.60988286	12.30994004	11.44286069	10.31348372	9.973603225	10.21337521	10.32537179	10.18974279	10.07429952	9.938426137	9.83953289	9.657019813	9.553612756	9.548004976	9.61452466
CDCA8	11.37481526	11.42281495	11.33680172	11.50080399	10.9065319	10.7487153	10.50094872	10.38832597	10.96483105	10.87633983	10.63289306	10.5036868	9.498592604	9.414598733	9.353399035	9.151633108
CDK2	11.17089083	11.18822555	11.1562317	10.89247222	10.32022344	9.940476586	10.12953032	10.3531886	10.10080149	10.08476491	10.05904929	10.09989781	9.958016948	9.909120172	10.01797759	10.18355963
CDK4	13.14464256	13.02619224	12.79915609	12.65267527	12.39435286	12.26432169	12.36411141	12.41225033	12.12163919	12.26366038	12.11445321	12.0481732	11.92907643	12.20088137	12.06922123	11.83983429
CDKL3	8.842325745	8.885908159	9.179691411	9.545952561	9.744036147	9.733265849	9.691604218	9.608148705	9.719683225	9.748458184	9.718814224	9.701695502	9.759964393	9.824449246	9.658860158	9.837798588
CDKN2B	11.09460944	11.01526138	11.52012508	11.76883901	11.85034255	11.81746322	12.09662589	12.01454128	12.14361529	12.02632585	12.18336071	12.22488258	12.2686394	12.17421339	12.28622838	12.12609195
CDKN2C	8.874133067	9.889367474	10.64541097	10.92566749	10.56330536	10.50680115	10.84181557	11.00791202	10.86891053	11.1304037	11.18244592	11.1852122	11.3852569	11.49166787	11.45589203	11.62133755
CDKN3	13.15214504	12.98922903	12.59002004	12.82619813	12.41102839	12.32375895	12.37372074	12.29974136	12.67350394	12.50347525	12.14630294	11.90299133	10.62469693	10.46780671	10.37820543	10.00154477
CEACAM5	9.750895706	9.906602037	9.695331865	9.961595266	9.601032278	9.83362668	10.04580831	9.895057771	10.49973153	10.40532148	10.63497679	10.52075313	10.78281835	10.81916832	10.82473656	10.74460307
CEI	8.482261978	8.901845283	9.178570383	9.331297796	9.223624602	9.106827739	9.230649965	9.244087301	9.61957736	9.434133014	9.505472117	9.677154395	9.828793858	9.67057117	9.766789043	9.747849963
CENPA	10.943701	11.18401824	11.20755524	11.43136117	11.24922107	11.03887559	10.98567255	10.69869271	11.13714342	11.14225988	10.86623141	10.67002858	9.449710591	9.344745372	9.297746549	9.314610109
